side,entry_type,entry_idx,entry_time,entry_price,stop_level,tp_level,close_idx,close_time,close_price,stop_hit,tp_hit,be_active,zone_label,zone_start,zone_end,zone_low,zone_high,bos_time
long,P,166912,1679997900,1.08142,1.0808,1.0826600000000002,166917,1679999400,1.0826600000000002,False,True,False,Demand,1679991900,1680078600,1.08063,1.0808,1679994600
long,P,167188,1680081000,1.08294,1.08233,1.08416,167198,1680084000,1.08233,True,False,False,Demand,1680024900,1680084600,1.08171,1.08239,1680027000
short,P,167209,1680087300,1.08328,1.08365,1.0823550000000002,167210,1680087600,1.08365,True,False,False,Supply,1680079800,1680087600,1.0836,1.08382,1680081900
long,P,167276,1680107400,1.08371,1.08327,1.08481,167280,1680108600,1.08481,False,True,False,Demand,1680090900,1680112500,1.08291,1.08333,1680103800
long,P,167294,1680112800,1.08316,1.08256,1.0843599999999998,167301,1680114900,1.0843599999999998,False,True,False,Demand,1680084600,1680118200,1.08178,1.0826,1680092100
short,P,167302,1680115200,1.08363,1.08437,1.0821500000000002,167330,1680123600,1.08437,True,False,False,Supply,1680109800,1680123600,1.08436,1.08518,1680112200
short,P,167443,1680157800,1.08345,1.08356,1.0829549999999997,167444,1680158100,1.08356,True,False,False,Supply,1680147600,1680158700,1.08355,1.08398,1680153000
short,P,167501,1680175200,1.08569,1.08678,1.08351,167504,1680176100,1.08678,True,False,False,Supply,1680101100,1680178800,1.08653,1.08697,1680106500
long,P,167488,1680171300,1.08382,1.08237,1.08672,167500,1680174900,1.08672,False,True,False,Demand,1680156600,1680243300,1.08264,1.08291,1680161100
long,P,167479,1680168600,1.08381,1.08321,1.0850099999999998,167485,1680170400,1.0850099999999998,False,True,False,Demand,1680159900,1680246600,1.08321,1.08332,1680164100
long,P,167763,1680254100,1.0893,1.08881,1.0905249999999995,167773,1680257100,1.0905249999999995,False,True,True,Demand,1680189600,1680258900,1.08846,1.08882,1680203400
long,P,167789,1680261900,1.08789,1.08738,1.089165,167790,1680262200,1.08738,True,False,False,Demand,1680187200,1680262200,1.08724,1.08762,1680189900
long,P,167815,1680269700,1.08831,1.08797,1.0893300000000001,167817,1680270300,1.08797,True,False,False,Demand,1680262500,1680270300,1.08732,1.08799,1680265500
short,P,167988,1680494700,1.08115,1.08148,1.0801600000000002,167992,1680495900,1.08148,True,False,False,Supply,1680488400,1680495900,1.0814,1.08184,1680490200
short,P,167859,1680282900,1.08956,1.09018,1.0883200000000004,167862,1680283800,1.0883200000000004,False,True,False,Supply,1680256800,1680516300,1.09007,1.09108,1680258900
long,P,168275,1680581100,1.08997,1.08975,1.0906300000000004,168276,1680581400,1.08975,True,False,False,Demand,1680560400,1680581400,1.08964,1.08983,1680570300
long,P,168314,1680592800,1.08895,1.08879,1.0894300000000006,168317,1680593700,1.08895,True,False,True,Demand,1680556200,1680598200,1.08861,1.0888,1680560100
short,P,168343,1680601500,1.09044,1.09084,1.0894400000000002,168346,1680602400,1.09084,True,False,False,Supply,1680576600,1680602700,1.09084,1.09092,1680579600
long,P,168550,1680663900,1.09636,1.09564,1.0978,168569,1680669600,1.09564,True,False,False,Demand,1680658200,1680678600,1.09549,1.09565,1680661500
long,P,168516,1680653700,1.09526,1.09443,1.0969199999999997,168551,1680664200,1.0969199999999997,False,True,False,Demand,1680643800,1680687900,1.09465,1.09494,1680648000
short,P,168637,1680690000,1.09636,1.09655,1.0957900000000003,168640,1680690900,1.09636,True,False,True,Supply,1680665100,1680690900,1.09651,1.09696,1680669300
short,P,168698,1680708300,1.09505,1.09575,1.0936500000000002,168700,1680708900,1.09575,True,False,False,Supply,1680696600,1680708900,1.09566,1.09603,1680699900
long,P,168846,1680753000,1.08976,1.08956,1.09036,168847,1680753300,1.08956,True,False,False,Demand,1680727500,1680753300,1.08911,1.08958,1680730800
short,P,168639,1680690600,1.09606,1.09655,1.0948350000000002,168640,1680690900,1.09655,True,False,False,Supply,1680675600,1680762300,1.09617,1.09625,1680678900
short,P,168922,1680775800,1.09116,1.09164,1.0899599999999998,168923,1680776100,1.09164,True,False,False,Supply,1680721200,1680776400,1.09159,1.09199,1680733500
short,P,168928,1680777600,1.09077,1.09164,1.0890300000000002,168955,1680785700,1.09091,False,False,False,Supply,1680748200,1680785700,1.09083,1.09092,1680753300
long,P,168949,1680783900,1.08968,1.08924,1.09078,168955,1680785700,1.09078,False,True,True,Demand,1680770700,1680796500,1.08914,1.08928,1680773400
long,P,169085,1680824700,1.09186,1.09163,1.09255,169088,1680825900,1.09163,True,False,False,Demand,1680803100,1680831600,1.09125,1.09166,1680806100
long,P,169218,1680864900,1.09155,1.09141,1.0921800000000002,169220,1680865500,1.09141,True,False,False,Demand,1680858900,1680866100,1.09115,1.09144,1680862200
long,P,168989,1680795900,1.0904,1.08977,1.0916600000000003,168990,1680796200,1.08977,True,False,False,Demand,1680789000,1680875700,1.08992,1.0902,1680792000
short,P,169301,1680889800,1.09131,1.09149,1.0907699999999998,169303,1680890400,1.09149,True,False,False,Supply,1680880800,1680890400,1.09144,1.09177,1680884100
short,P,169497,1681122000,1.09099,1.09117,1.0904499999999997,169504,1681124100,1.09117,True,False,False,Supply,1681096200,1681124100,1.09115,1.09135,1681098000
long,P,169517,1681128000,1.0911,1.09088,1.0917599999999996,169519,1681128600,1.09088,True,False,False,Demand,1681122900,1681131000,1.09066,1.09089,1681125300
long,P,169546,1681136700,1.08958,1.08936,1.0902399999999997,169547,1681137000,1.08936,True,False,False,Demand,1681115100,1681137600,1.08915,1.08938,1681116600
long,P,169871,1681234500,1.09221,1.09189,1.0931699999999995,169872,1681234800,1.09189,True,False,False,Demand,1681231500,1681234800,1.09148,1.09194,1681232700
long,P,169665,1681172700,1.08608,1.08458,1.0890799999999996,169766,1681203000,1.0890799999999996,False,True,False,Demand,1681156800,1681243500,1.08475,1.08495,1681159800
short,P,169913,1681247100,1.09101,1.09119,1.0904699999999998,169921,1681249500,1.0904699999999998,False,True,True,Supply,1681237500,1681251300,1.0911,1.09154,1681240800
long,P,170064,1681292700,1.09216,1.09161,1.0932600000000001,170068,1681293900,1.0932600000000001,False,True,False,Demand,1681280700,1681296000,1.09188,1.09204,1681287900
long,P,169951,1681258800,1.09107,1.0906,1.092245,169994,1681271700,1.092245,False,True,True,Demand,1681251000,1681337700,1.09079,1.09086,1681254300
long,P,170313,1681367700,1.09908,1.0987,1.1000300000000003,170314,1681368000,1.09895,False,False,False,Demand,1681348800,1681368000,1.09892,1.09906,1681356600
short,P,170106,1681305300,1.09309,1.09361,1.0917899999999996,170133,1681313400,1.09309,True,False,True,Supply,1681290000,1681376700,1.09344,1.09373,1681294500
long,P,170354,1681380000,1.0986,1.09766,1.10048,170366,1681383600,1.10048,False,True,False,Demand,1681324500,1681411200,1.0975,1.09801,1681329000
short,P,170559,1681441800,1.10503,1.10573,1.1036299999999997,170565,1681443600,1.10573,True,False,False,Supply,1681416600,1681443600,1.10561,1.10599,1681419600
long,P,170626,1681461900,1.10657,1.10621,1.1074700000000004,170629,1681462800,1.1074700000000004,False,True,False,Demand,1681448100,1681470300,1.10606,1.10629,1681454100
short,P,170670,1681475100,1.10599,1.10643,1.1048900000000001,170680,1681478100,1.10643,True,False,False,Supply,1681469700,1681478700,1.10643,1.10686,1681473600
long,P,170692,1681481700,1.10516,1.10478,1.1061099999999995,170707,1681486200,1.10516,True,False,True,Demand,1681437300,1681696800,1.10477,1.1049,1681442700
short,P,170906,1681719000,1.09866,1.0989,1.09794,170910,1681720200,1.0989,True,False,False,Supply,1681702500,1681722000,1.09876,1.0989,1681710600
short,P,170707,1681486200,1.10466,1.1074,1.09918,170742,1681496700,1.09918,False,True,False,Supply,1681478700,1681738200,1.10631,1.10668,1681480500
long,P,170943,1681730100,1.09856,1.09824,1.0995199999999996,170944,1681730400,1.09824,True,False,False,Demand,1681717500,1681738500,1.09814,1.09833,1681720200
short,P,170786,1681509900,1.09962,1.09993,1.09869,170821,1681693500,1.09869,False,True,True,Supply,1681495800,1681755300,1.09987,1.10082,1681497300
long,P,170996,1681746000,1.09734,1.09682,1.09864,170997,1681746300,1.09682,True,False,False,Demand,1681734000,1681815300,1.09648,1.09696,1681737900
short,P,171231,1681816800,1.09707,1.09769,1.0958299999999999,171236,1681818300,1.09769,True,False,False,Supply,1681744800,1681818300,1.09768,1.09845,1681746300
long,P,171288,1681833900,1.09556,1.09526,1.0964600000000007,171290,1681834500,1.09527,False,False,False,Demand,1681812600,1681834500,1.09469,1.09536,1681814400
short,P,171282,1681832100,1.09696,1.09782,1.0952399999999998,171291,1681834800,1.0952399999999998,False,True,False,Supply,1681826700,1681872000,1.09764,1.09786,1681829400
long,P,171207,1681809600,1.09377,1.09352,1.0945199999999995,171208,1681809900,1.09352,True,False,False,Demand,1681803900,1681890600,1.0934,1.09353,1681806600
short,P,171676,1681950900,1.09551,1.0958,1.0946399999999996,171706,1681959900,1.09551,True,False,True,Supply,1681940100,1681965600,1.09578,1.0959,1681945500
short,P,171777,1681981200,1.0961,1.09641,1.09517,171779,1681981800,1.09641,True,False,False,Supply,1681933800,1681983300,1.09634,1.09668,1681938300
short,P,171953,1682034000,1.09681,1.097,1.0962400000000003,171956,1682034900,1.09698,False,False,False,Supply,1682025300,1682034900,1.09694,1.09707,1682028600
long,P,171855,1682004600,1.09557,1.09382,1.0990699999999998,171990,1682045400,1.09682,False,False,False,Demand,1681958700,1682045400,1.09486,1.09494,1681965300
long,P,172025,1682055900,1.09661,1.09633,1.0974500000000003,172037,1682059500,1.09638,False,False,False,Demand,1682047500,1682059500,1.09618,1.0964,1682049900
long,P,172048,1682062800,1.09603,1.09587,1.0965100000000005,172050,1682063400,1.09595,False,False,False,Demand,1682030700,1682063400,1.0958,1.09597,1682039100
short,P,172091,1682075700,1.09636,1.09722,1.0946399999999998,172121,1682084700,1.09696,False,False,False,Supply,1682054700,1682084700,1.09681,1.09698,1682059800
short,P,172091,1682075700,1.09636,1.09722,1.0946399999999998,172127,1682086500,1.09722,True,False,False,Supply,1682051100,1682086500,1.0971,1.09732,1682055000
short,P,172135,1682088900,1.09772,1.09857,1.09602,172143,1682091300,1.09857,True,False,False,Supply,1682012100,1682091300,1.09826,1.09889,1682014200
long,P,172164,1682097600,1.09683,1.09551,1.09947,172167,1682098500,1.09648,False,False,False,Demand,1682085600,1682098500,1.09629,1.09673,1682088600
short,P,172212,1682112000,1.09844,1.09879,1.0973900000000005,172226,1682116200,1.09844,True,False,True,Supply,1682095200,1682118000,1.09869,1.09923,1682102400
long,P,172345,1682325000,1.09753,1.09743,1.0979799999999997,172346,1682325300,1.09743,True,False,False,Demand,1682108700,1682325900,1.09722,1.09745,1682115600
short,P,172372,1682333100,1.09789,1.0984,1.096615,172374,1682333700,1.0984,True,False,False,Supply,1682317500,1682333700,1.09829,1.09842,1682329800
short,P,172292,1682309100,1.09913,1.09949,1.0982299999999996,172315,1682316000,1.0982299999999996,False,True,True,Supply,1682304600,1682334600,1.09937,1.09949,1682307600
short,P,172292,1682309100,1.09913,1.09949,1.0982299999999996,172315,1682316000,1.0982299999999996,False,True,True,Supply,1682302200,1682388900,1.09943,1.09961,1682307600
long,P,172604,1682403000,1.10566,1.10514,1.1069600000000004,172624,1682409000,1.10514,True,False,False,Demand,1682388900,1682409300,1.10494,1.10515,1682393400
long,P,172652,1682417400,1.10379,1.10304,1.10529,172653,1682417700,1.10372,False,False,False,Demand,1682367300,1682417700,1.1035,1.10377,1682370900
short,P,172715,1682436300,1.10254,1.10279,1.1017900000000005,172716,1682436600,1.10279,True,False,False,Supply,1682430000,1682436600,1.10269,1.10321,1682433000
long,P,172707,1682433900,1.10152,1.10096,1.1026400000000003,172714,1682436000,1.1026400000000003,False,True,False,Demand,1682350500,1682437200,1.10057,1.10101,1682355300
long,P,172843,1682475000,1.09748,1.09728,1.09808,172854,1682478300,1.09748,True,False,True,Demand,1682470200,1682482200,1.09685,1.09735,1682472600
short,P,172915,1682496600,1.0981,1.09825,1.0974250000000008,172918,1682497500,1.09825,True,False,False,Supply,1682447400,1682497800,1.09825,1.09854,1682449200
long,P,172989,1682518800,1.10436,1.10313,1.1068200000000001,173014,1682526300,1.1068200000000001,False,True,False,Demand,1682509500,1682537100,1.10311,1.10358,1682514300
short,P,173496,1682671500,1.10129,1.10224,1.09939,173509,1682675400,1.10224,True,False,False,Supply,1682664600,1682676000,1.10186,1.10206,1682666100
short,P,173290,1682609400,1.10282,1.10575,1.0969599999999997,173540,1682684700,1.09885,False,False,False,Supply,1682598000,1682684700,1.10499,1.10558,1682604900
short,P,173579,1682696400,1.09675,1.09955,1.0911499999999996,173584,1682697900,1.09955,True,False,False,Supply,1682688300,1682697900,1.09906,1.09986,1682692500
